Episode,Total Steps,Episode Reward,Average Reward,Best Reward,Actor Loss,Critic Loss,Actor LR,Buffer Size
799,53390,-0.6000000000000476,-0.8025000000000211,17.55000000000025,0,4.0864458084106445,3e-05,53390
800,53466,2.8499999999999366,-0.8115000000000233,17.55000000000025,0,3.8707306385040283,3e-05,53466
801,53521,-1.65000000000005,-0.8405000000000232,17.55000000000025,-17.73016357421875,3.9233498573303223,3e-05,53521
802,53615,-0.6000000000000902,-0.8545000000000234,17.55000000000025,-17.92296600341797,4.564824104309082,3e-05,53615
803,53679,0.1999999999999451,-0.8220000000000236,17.55000000000025,-17.86656379699707,3.7089247703552246,3e-05,53679
804,53729,-2.249999999999983,-0.8245000000000233,17.55000000000025,-17.9672794342041,4.401577949523926,3e-05,53729
805,53788,-0.9500000000000499,-0.8150000000000239,17.55000000000025,0,4.0630998611450195,3e-05,53788
806,53884,2.5000000000000666,-0.7475000000000217,17.55000000000025,0,4.035984992980957,3e-05,53884
807,53943,-0.9500000000000464,-0.744000000000022,17.55000000000025,-18.016124725341797,4.292263984680176,3e-05,53943
808,53998,-1.6500000000000457,-0.7380000000000222,17.55000000000025,0,4.344316482543945,3e-05,53998
809,54057,-0.9500000000000499,-0.7335000000000275,17.55000000000025,-17.893545150756836,4.9298601150512695,3e-05,54057
810,54112,-1.6500000000000092,-0.7370000000000271,17.55000000000025,0,3.944322109222412,3e-05,54112
811,54206,-1.7000000000000979,-0.7375000000000277,17.55000000000025,0,4.667290210723877,3e-05,54206
812,54256,-2.249999999999985,-0.7560000000000267,17.55000000000025,0,4.049879550933838,3e-05,54256
813,54315,-0.9500000000000499,-0.7485000000000263,17.55000000000025,-17.934450149536133,4.535382270812988,3e-05,54315
814,54373,-1.4000000000000137,-0.746000000000026,17.55000000000025,-17.85957908630371,3.8850412368774414,3e-05,54373
815,54425,-1.9000000000000057,-0.8240000000000279,17.55000000000025,-17.70416259765625,4.5080132484436035,3e-05,54425
